"";"X";"NoEssai";"NoBloc";"NoTraitement";"clrN";"clrP";"clrK";"clrMg";"clrCa";"clrFv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"group_i";"pred_yield"
"2647";2647;340;1;3;0,521902838276426;-1,81159484777965;0,453071010352106;-1,72264736176315;-0,967624777485116;3,52689313839938;"Reba";"mid-season";31,757859;"LY";"2";"LY"
"2649";2649;340;1;5;0,895005195540578;-1,90516029446944;0,334989327583815;-1,75855682027756;-1,11192965535251;3,54565224697512;"Reba";"mid-season";45,7996;"HY";"2";"HY"
"2650";2650;340;1;6;0,899677002552302;-1,93059083127416;0,34952140586783;-1,80053770302596;-1,09526916193367;3,57719928781366;"Reba";"mid-season";45,674692;"HY";"2";"HY"
"2651";2651;341;1;1;0,745008218383534;-1,73537432415784;0,466469199034669;-1,77793393857664;-1,17575853622242;3,4775893815387;"Dark Red Chieftain";"mid-season";12,60101294;"LY";"3";"LY"
"2652";2652;341;1;2;0,89198571758505;-1,82153099635434;0,335385857493784;-1,62086030089219;-1,23374433145222;3,44876405361993;"Dark Red Chieftain";"mid-season";25,88610621;"LY";"3";"LY"
"2653";2653;341;1;3;0,966143908731541;-1,68391708368925;0,388144350692965;-1,78710131992448;-1,33907659739752;3,45580674158674;"Dark Red Chieftain";"mid-season";40,21343667;"HY";"3";"LY"
"2659";2659;342;1;3;0,910951362439037;-2,15002482856333;0,230118498776592;-1,73386443133842;-0,755698295746174;3,49851769443229;"W 1386";"mid-season late";33,3571275;"HY";"2";"HY"
"2661";2661;342;1;5;0,930671238186643;-2,18956473172531;0,257269970113282;-1,77267092779352;-0,752839516978528;3,52713396819744;"W 1386";"mid-season late";33,32367;"HY";"2";"HY"
"2663";2663;343;1;1;0,730200888922317;-2,31392464464825;0,307114179464334;-1,6207774640883;-0,712854981884663;3,61024202223456;"Snowden";"late";22,254442;"LY";"4";"LY"
"2665";2665;343;1;3;0,787297096886495;-2,2792042475557;0,311062917890123;-1,58605706699576;-0,746727376257731;3,51362867603257;"Snowden";"late";38,659026;"HY";"4";"LY"
"2666";2666;343;1;4;0,840187727160865;-2,24477568012107;0,378281308147749;-1,69046494441534;-0,831082344813064;3,54785393404086;"Snowden";"late";36,962359;"HY";"4";"HY"
"2668";2668;344;1;2;0,817045332182585;-2,33140802838907;0,379305290132623;-1,57999193970515;-0,82289603454493;3,53794538032394;"Snowden";"late";27,188308;"LY";"4";"LY"
"2669";2669;344;1;3;0,81833620095684;-2,32598847664698;0,251193449250193;-1,57457238796306;-0,716550564212878;3,54758177861588;"Snowden";"late";27,781621;"LY";"4";"LY"
"2670";2670;344;1;4;0,798747967921264;-2,36355750545854;0,347266622526393;-1,55262728924221;-0,779437401008732;3,54960760526183;"Snowden";"late";26,418042;"LY";"4";"LY"
"2671";2671;344;1;5;0,824881575727456;-2,36267556588332;0,325738660702034;-1,53339621099879;-0,804530947836767;3,54998248828939;"Snowden";"late";24,263379;"LY";"4";"LY"
"2673";2673;344;1;7;0,816770089179903;-2,43201752063735;0,323378801062054;-1,5340759274314;-0,743936480884141;3,56988103871093;"Snowden";"late";28,780885;"LY";"4";"LY"
"2675";2675;345;1;1;0,931841780301188;-2,01307555333503;-0,186573135663101;-1,68094171831241;-0,642048664345927;3,59079729135528;"FL 1207";"mid-season late";28,93582875;"LY";"2";"LY"
"2676";2676;345;1;2;0,96700835126873;-1,93380255577214;0,103079371488901;-1,77965187594488;-0,932354015557677;3,57572072451706;"FL 1207";"mid-season late";37,74373375;"HY";"2";"LY"
"2677";2677;345;1;3;0,916327679462777;-1,97419421731213;0,173789643920924;-1,80092249603809;-0,814427505490691;3,49942689545721;"FL 1207";"mid-season late";33,09167125;"LY";"2";"HY"
"2678";2678;345;1;4;0,926107915739387;-2,03091601337805;0,190323440162042;-1,78307984947347;-0,901532066043188;3,59909657299328;"FL 1207";"mid-season late";32,48690313;"LY";"2";"LY"
"2679";2679;345;1;5;0,899082860728992;-2,01373353392619;0,180311390492649;-1,69788058450771;-0,886950368291384;3,51917023550364;"FL 1207";"mid-season late";30,92070875;"LY";"2";"LY"
"2682";2682;345;1;8;0,940033501311606;-2,01377136900317;0,152681549666292;-1,79670686376535;-0,865888031328281;3,5836512131189;"FL 1207";"mid-season late";29,44755563;"LY";"2";"LY"
"2684";2684;349;1;2;1,01741206714527;-1,83244817196663;0,102953999490264;-1,93510232602672;-0,892059888513419;3,53924431987123;"Russet Burbank";"late";30,96151667;"LY";"2";"LY"
"2685";2685;349;1;3;0,990534554505204;-1,86679734931276;0,243415851033829;-1,89211515729705;-1,00179991182616;3,52676201289693;"Russet Burbank";"late";34,59756667;"LY";"2";"LY"
"2686";2686;349;1;4;0,983855282037944;-1,86265166221128;0,216789879468554;-1,86265166221128;-1,00823633405521;3,53289449697128;"Russet Burbank";"late";28,49616458;"LY";"2";"LY"
"2687";2687;349;1;5;0,930153807060291;-1,92918584158815;0,279666773743193;-1,90321035518489;-0,893943166852625;3,51651878282217;"Russet Burbank";"late";42,86131667;"HY";"2";"HY"
"2688";2688;349;1;6;0,999861840329067;-1,92199112515427;0,272225931117996;-1,92199112515427;-0,979032146197952;3,55092662505942;"Russet Burbank";"late";32,77954167;"LY";"2";"LY"
"2692";2692;350;1;4;0,840579081992868;-1,76509759095079;0,543240154532704;-1,70900812429975;-1,25043319087764;3,3407196696026;"Dark Red Chieftain";"mid-season";37,4724;"LY";"3";"LY"
"2693";2693;350;1;5;0,972298070583681;-1,78932650919723;0,361940767053862;-1,85528447698903;-1,11768553385825;3,42805768240696;"Dark Red Chieftain";"mid-season";26,8149271;"LY";"3";"LY"
"2694";2694;350;1;6;0,946987410595942;-1,85373444635241;0,350710378957295;-1,67504265760904;-1,14977634968825;3,38085566409646;"Dark Red Chieftain";"mid-season";35,58870677;"LY";"3";"LY"
"2695";2695;350;1;7;1,00035492626548;-1,78465631597285;0,326201421940362;-1,85061428376465;-1,12394441116606;3,43265866269772;"Dark Red Chieftain";"mid-season";35,16806276;"LY";"3";"LY"
"2696";2696;350;1;8;0,969679268950934;-1,75750640350837;0,414458507068609;-1,79917909990894;-1,24260745435475;3,41515518175252;"Dark Red Chieftain";"mid-season";32,590579;"LY";"3";"LY"
"2697";2697;351;1;1;0,887429607106117;-2,03496362935703;0,0300891748707066;-1,65848605812212;-0,722777240390861;3,49870814589318;"Reba";"mid-season";42,947534;"HY";"2";"HY"
"2698";2698;351;1;2;0,824055322653793;-2,01394530565924;0,18619898178031;-1,62617977465048;-0,799501201466013;3,42937197734164;"Reba";"mid-season";44,34234;"HY";"2";"HY"
"2700";2700;351;1;4;0,805866197163647;-1,94899881641144;0,395920640409169;-1,7757270951374;-1,00603983745512;3,52897891143114;"Reba";"mid-season";45,247923;"HY";"2";"HY"
"2701";2701;351;1;5;0,878309591203348;-1,94165852610285;0,355649509790354;-1,84157506754587;-0,954271872544962;3,50354636519997;"Reba";"mid-season";42,36463;"HY";"2";"HY"
"2702";2702;351;1;6;0,861913299607752;-2,02490276156856;0,272111286376031;-1,6194376534604;-0,964030800883297;3,47434662992847;"Reba";"mid-season";45,404058;"HY";"2";"HY"
"2703";2703;351;1;7;0,910360901691144;-1,97350827871745;0,226797965156174;-1,8193575988902;-0,874895990049344;3,53060300080968;"Reba";"mid-season";46,913363;"HY";"2";"HY"
"2704";2704;351;1;8;0,890391519925622;-1,95026622375962;0,324919895046306;-1,82351451812048;-0,96606428626926;3,52453361317743;"Reba";"mid-season";43,946798;"HY";"2";"HY"
"2705";2705;353;1;1;0,622497674695264;-2,28189568977664;0,575531912400167;-1,87643058166848;-0,680826027013059;3,64112271136275;"Waneta";"late";19,1664;"LY";"2";"LY"
"2706";2706;353;1;2;0,603710889653892;-2,12245985256151;0,538798187033938;-1,65245622331578;-0,765153028314874;3,39756002750433;"Waneta";"late";27,86388;"LY";"2";"HY"
"2708";2708;353;1;4;0,867196045581262;-2,14931876715526;0,272529746665606;-1,67931513790952;-0,850035783024996;3,53894389584291;"Waneta";"late";26,92492;"LY";"2";"HY"
"2709";2709;353;1;5;0,748066083805214;-2,1085637520748;0,483784579574852;-1,66673099979576;-0,832270286169237;3,37571437465973;"Waneta";"late";25,4501617;"LY";"2";"HY"
"2711";2711;354;1;2;0,890565870909116;-2,13199088752128;0,376082821548259;-1,72652577941311;-0,888196589008669;3,48006456348568;"Estima";"mid-season";49,80133125;"HY";"4";"HY"
"2712";2712;354;1;3;0,901860676744569;-2,24888924764746;0,369548794765066;-1,70989274691477;-0,810409133356996;3,49778165640959;"Estima";"mid-season";67,18352143;"HY";"4";"HY"
"2713";2713;354;1;4;0,920608296620808;-2,19673110902797;0,386615613573283;-1,73538554252535;-0,891198104552537;3,51609084591177;"Estima";"mid-season";86,15722333;"HY";"4";"HY"
"2714";2714;354;1;5;0,870384114250649;-2,12405700353972;0,430917208864995;-1,72940281153577;-0,973076729354296;3,52523522131415;"Estima";"mid-season";57,26637931;"HY";"4";"HY"
"2715";2715;354;1;6;0,885787841434501;-2,20631465593918;0,358634701522353;-1,69548903217319;-0,811721492004598;3,46910263716012;"Estima";"mid-season";77,35250769;"HY";"4";"HY"
"2716";2716;354;1;7;1,38258008458109;-2,18502339856912;0,057923428105199;-1,57411431624614;-1,66372647493583;3,98236067706479;"Estima";"mid-season";57,354;"HY";"4";"LY"
"2717";2717;354;1;8;1,00832800985025;-2,22484511971878;0,434014837192663;-1,53169793915883;-1,33284708041366;3,64704729224836;"Estima";"mid-season";74,052;"HY";"4";"HY"
"2719";2719;355;1;2;0,801593520580172;-2,00351970915378;0,167036621100281;-1,56356842497444;-0,845315323283421;3,44377331573119;"Mystere";"late";33,14916;"LY";"1";"HY"
"2721";2721;355;1;4;0,758503439757392;-2,20570258014983;0,324155457500442;-1,58401436357202;-0,810824475338543;3,51788252180256;"Mystere";"late";35,40361224;"HY";"1";"LY"
"2722";2722;355;1;5;0,700171682703198;-2,141644258562;0,343262391225995;-1,54693715081531;-0,836695536896066;3,48184287234419;"Mystere";"late";32,2299551;"LY";"1";"HY"
"2723";2723;355;1;6;0,771513380973269;-2,12016471283695;0,424212490549377;-1,62117354671796;-0,884351302655356;3,42996369068762;"Mystere";"late";32,90200435;"LY";"1";"LY"
"2724";2724;355;1;7;0,792725881237544;-2,11019309271071;0,336098720949512;-1,59936746894472;-0,897170452864855;3,47790641233323;"Mystere";"late";35,9869125;"HY";"1";"HY"
"2725";2725;355;1;8;0,781547923114539;-2,13841634735033;0,426533010111204;-1,65290853156863;-0,894622048837725;3,47786599453095;"Mystere";"late";33,52342041;"HY";"1";"HY"
"2727";2727;356;1;2;1,08111749789559;-2,03544870814804;0,680900295768862;-2,06719740646262;-1,22451849193171;3,56514681287793;"Goldrush";"mid-season";35,52003204;"LY";"4";"LY"
"2729";2729;356;1;4;0,996669816904541;-2,05245959700632;0,671623011626942;-1,96544822001669;-1,16694052379892;3,51655551229044;"Goldrush";"mid-season";21,62291666;"LY";"4";"LY"
"2732";2732;356;2;1;1,02767480401882;-2,16851710376443;0,982385737517567;-2,06673440945449;-1,32633434404399;3,55152531572652;"Goldrush";"mid-season";30,67003204;"LY";"4";"LY"
"2733";2733;356;2;2;0,977793921058897;-2,11486013619376;0,59319006490845;-1,85996788656497;-1,11803054183559;3,52187457862698;"Goldrush";"mid-season";20,4415064;"LY";"4";"LY"
"2734";2734;356;2;3;0,936444854171411;-2,22567815410434;0,847972556542106;-1,85530436580745;-1,1621571852475;3,45872229444577;"Goldrush";"mid-season";30,77884614;"LY";"4";"LY"
"2735";2735;356;2;4;1,02855793869205;-2,01596449903137;0,620925982498795;-1,92895312204174;-1,26397681844849;3,55941051833076;"Goldrush";"mid-season";28,68028845;"LY";"4";"LY"
"2736";2736;356;2;5;0,991195653955974;-2,21560758967796;0,765735946423934;-1,93689418720894;-1,11699530100985;3,51256547751683;"Goldrush";"mid-season";23,39503204;"LY";"4";"LY"
"2737";2737;356;2;6;1,0591575377069;-2,01483701334119;0,84378604624039;-2,14836840596572;-1,32168983278125;3,58195166814087;"Goldrush";"mid-season";23,73701922;"LY";"4";"LY"
"2738";2738;356;3;1;1,07136946688883;-2,16991995281627;0,663293391239948;-1,96924925735412;-1,20307694177928;3,60758329382088;"Goldrush";"mid-season";33,09503204;"LY";"4";"LY"
"2740";2740;356;3;3;1,06901937838317;-2,02477410834704;0,960295459462916;-2,12008428815136;-1,4104078056402;3,52595136429252;"Goldrush";"mid-season";26,53509615;"LY";"4";"LY"
"2741";2741;356;3;4;1,12847972892715;-2,1238975675954;0,597851477864976;-1,96483287296571;-1,21452727856581;3,57692651233479;"Goldrush";"mid-season";35,76874999;"LY";"4";"LY"
"2742";2742;356;3;5;0,978276964813232;-2,17989664902167;0,579676705106039;-1,78599236331458;-1,11637568016483;3,52431102258182;"Goldrush";"mid-season";31,41618589;"LY";"4";"LY"
"2743";2743;356;3;6;1,02938211978526;-2,18117347346722;0,613491200471763;-1,87579182391604;-1,1439301311754;3,55802210830163;"Goldrush";"mid-season";20,36378204;"LY";"4";"LY"
"2744";2744;356;4;1;0,957456101344953;-2,18981260041793;0,706289832187216;-1,8435363637001;-1,13826782260781;3,50787085319367;"Goldrush";"mid-season";27,35897435;"LY";"4";"LY"
"2746";2746;356;4;3;1,08618104884303;-2,06282594496076;0,504601728515247;-1,88589523680168;-1,22014703042985;3,578085434834;"Goldrush";"mid-season";39,39070512;"LY";"4";"LY"
"2747";2747;356;4;4;0,95970706278393;-2,25200027260566;0,829254174386495;-1,92064313665122;-1,0843951124506;3,46807728453705;"Goldrush";"mid-season";22,60224358;"LY";"4";"LY"
"2748";2748;356;4;5;1,00025783102467;-2,12111185630084;0,745686733877254;-1,94418114814177;-1,18565120831897;3,50499964785965;"Goldrush";"mid-season";33,37483973;"LY";"4";"LY"
"2751";2751;357;1;2;0,908988413099987;-2,62396795807453;0,681085563034727;-1,68298461361;-0,977716072517709;3,69459466806752;"Goldrush";"mid-season";37,77403845;"LY";"4";"HY"
"2752";2752;357;1;3;0,966494029366878;-2,52122078015162;0,635779640998489;-1,85624447655837;-0,900733031530939;3,67592461787557;"Goldrush";"mid-season";41,31826922;"HY";"4";"HY"
"2753";2753;357;1;4;0,875319730347571;-2,61025484292807;0,687758302498856;-1,70579856870092;-0,889591295383743;3,6425666741663;"Goldrush";"mid-season";40,12131409;"HY";"4";"HY"
"2755";2755;357;1;6;0,985211868084531;-2,52600184077164;0,480780268968931;-1,75281195253816;-0,862496707067268;3,67531836332361;"Goldrush";"mid-season";45,12676281;"HY";"4";"HY"
"2756";2756;357;2;1;0,921539242491889;-2,54697058719056;0,7692335816382;-1,88199428359731;-0,904742851933471;3,64293489859126;"Goldrush";"mid-season";58,83733973;"HY";"4";"HY"
"2757";2757;357;2;2;0,915415860063332;-2,45789631810929;0,486542661057153;-1,69242847596972;-0,889280400195443;3,63764667315396;"Goldrush";"mid-season";51,42243588;"HY";"4";"HY"
"2758";2758;357;2;3;0,87081530002513;-2,57954565880557;0,925835075341399;-1,94702310006206;-0,935422188383578;3,66534057188467;"Goldrush";"mid-season";44,17852563;"HY";"4";"HY"
"2759";2759;357;2;4;0,915494287303577;-2,49711916383986;0,652763789541387;-1,83214286024661;-0,944839665245711;3,70584361248722;"Goldrush";"mid-season";49,30833332;"HY";"4";"HY"
"2760";2760;357;2;5;0,882319355202969;-2,51069650071788;0,658054936967749;-1,76348209888766;-0,958417002123732;3,69222130955856;"Goldrush";"mid-season";49,8679487;"HY";"4";"HY"
"2761";2761;357;2;6;0,905214755826341;-2,62883670580256;0,549217124545382;-1,64022531234878;-0,879636850993304;3,69426698877293;"Goldrush";"mid-season";52,49503203;"HY";"4";"HY"
"2762";2762;357;3;1;0,992129464174342;-2,44507835501085;0,661747966048732;-1,80322446883845;-1,0463614738924;3,64078686751862;"Goldrush";"mid-season";51,67115383;"HY";"4";"HY"
"2763";2763;357;3;2;0,886155135549164;-2,5526591096843;0,666216715183903;-1,75415141346653;-0,889153975979922;3,64359264839768;"Goldrush";"mid-season";37,77403845;"LY";"4";"HY"
"2764";2764;357;3;3;0,911977688574198;-2,62571543767649;0,448134615141448;-1,56966276342718;-0,86570466676302;3,70097056415105;"Goldrush";"mid-season";48,74871793;"HY";"4";"HY"
"2765";2765;357;3;4;0,798415218936346;-2,53965441069126;0,827641419295218;-1,87636019328099;-0,930216498257156;3,72017446399784;"Goldrush";"mid-season";54,36041665;"HY";"4";"HY"
"2766";2766;357;3;5;0,927768025117393;-2,38584365198119;0,633296712470811;-1,86454672834791;-1,08178738909828;3,77111303183918;"Goldrush";"mid-season";64,35576921;"HY";"4";"HY"
"2767";2767;357;3;6;0,907025934147915;-2,48003693657934;0,49441793852737;-1,71090384904147;-0,881181133475772;3,67067804642129;"Goldrush";"mid-season";65,14855767;"HY";"4";"HY"
"2769";2769;357;4;2;0,850046088485215;-2,49948858615128;0,693799488768517;-1,75504811120378;-0,933068058800868;3,64375917890219;"Goldrush";"mid-season";39,43733973;"HY";"4";"HY"
"2770";2770;357;4;3;0,909785530787027;-2,45405606433136;0,639375876424338;-1,76090888377141;-1,02904719103078;3,69485073192219;"Goldrush";"mid-season";58,91506408;"HY";"4";"HY"
"2771";2771;357;4;4;0,878255111685612;-2,55781720397106;0,731462261487111;-1,78011263538305;-0,972189940230677;3,70040240641206;"Goldrush";"mid-season";57,04967947;"HY";"4";"HY"
"2772";2772;357;4;5;0,877036028685499;-2,46953842177266;0,638111767985318;-1,77639124121271;-0,948069282284515;3,67885114859907;"Goldrush";"mid-season";57,73365383;"HY";"4";"HY"
"2775";2775;358;1;2;0,965945645725851;-1,93787690989444;0,451459109508263;-1,84826475120475;-1,32607536878844;3,69481227465352;"Goldrush";"mid-season";42,06442306;"HY";"4";"HY"
"2776";2776;358;1;3;0,891968087434082;-1,78255327910448;0,656262263483256;-2,02617536176223;-1,44222747316727;3,70272576311664;"Goldrush";"mid-season";37,46314101;"LY";"4";"HY"
"2778";2778;358;1;5;0,885556898076841;-1,84670756114596;0,532293762292445;-1,97187070409997;-1,33001681792758;3,73074442280422;"Goldrush";"mid-season";35,78429486;"LY";"4";"LY"
"2779";2779;358;1;6;0,955733821852089;-2,05520482714717;0,551062679645101;-1,96283150701615;-1,08247278436806;3,59371261703419;"Goldrush";"mid-season";46,66570511;"HY";"4";"LY"
"2780";2780;358;2;1;0,942878491017257;-1,83773713974804;0,74923512980093;-2,10802746948796;-1,34818891442934;3,60183990284715;"Goldrush";"mid-season";45,12676281;"HY";"4";"HY"
"2781";2781;358;2;2;0,914526647609284;-1,89682312333073;0,670386122098245;-1,95744774514716;-1,39783195721174;3,6671900559821;"Goldrush";"mid-season";50,59855768;"HY";"4";"HY"
"2782";2782;358;2;3;0,943724442561356;-1,79711558136385;0,465663261229781;-2,04495174526843;-1,14123979560113;3,57391941844227;"Goldrush";"mid-season";41,80016024;"HY";"4";"HY"
"2783";2783;358;2;4;0,959506517298207;-1,78598218297637;0,552077298211334;-2,03729661125728;-1,41825740285105;3,72995238157516;"Goldrush";"mid-season";35,38012819;"LY";"4";"LY"
"2784";2784;358;2;5;0,946970040286275;-1,89210842322234;0,40769502680983;-1,92027930018904;-1,15813924814214;3,61586190445741;"Goldrush";"mid-season";47,59839742;"HY";"4";"LY"
"2786";2786;358;3;1;0,97093741719407;-1,92562429368017;0,819003613561969;-2,19388828027485;-1,29310173493666;3,62267327813564;"Goldrush";"mid-season";41,89342947;"HY";"4";"HY"
"2787";2787;358;3;2;0,94793566616682;-1,93126279113122;0,517276214485906;-1,99010329115415;-1,14280543076695;3,5989596323996;"Goldrush";"mid-season";38,47355768;"LY";"4";"HY"
"2790";2790;358;3;5;0,928894156932124;-1,72320073667672;0,524412333072309;-2,15219634219508;-1,18033575916612;3,60242634803349;"Goldrush";"mid-season";41,78461537;"HY";"4";"HY"
"2791";2791;358;3;6;0,884721290136103;-1,8155207285183;0,641215044303009;-1,99784228531225;-1,41005562041013;3,69748229980156;"Goldrush";"mid-season";58,27772434;"HY";"4";"HY"
"2793";2793;358;4;2;0,937286767231122;-1,82256087465976;0,605187361288295;-2,02038661798968;-1,29646777876298;3,59694114289299;"Goldrush";"mid-season";44,10080127;"HY";"4";"HY"
"2794";2794;358;4;3;0,936819594837892;-2,02274935594349;0,743352857066681;-2,17116936106177;-1,185352566539;3,69909883163969;"Goldrush";"mid-season";46,77451922;"HY";"4";"HY"
"2796";2796;358;4;5;0,841040270201112;-1,91952796518454;0,562924695641889;-2,04469110813855;-1,08917966311111;3,64943377059121;"Goldrush";"mid-season";49,09070511;"HY";"4";"HY"
"2798";2798;391;1;1;0,623276338653977;-2,48088317192863;0,242915386141725;-1,41453174547874;-0,548671867231473;3,57789505984313;"Snowden";"late";9,128693;"LY";"4";"LY"
"2799";2799;391;1;2;0,828347109622626;-2,36771034516489;0,448895262491662;-1,54353490219854;-0,859198351320754;3,49320122656991;"Snowden";"late";26,43886;"LY";"4";"LY"
"2800";2800;391;1;3;0,785506807861438;-2,34966529500324;0,432140082341463;-1,51836777596248;-0,777967710551989;3,42835389131481;"Snowden";"late";26,990537;"LY";"4";"LY"
"2801";2801;391;1;4;0,821948305081034;-2,26390831124492;0,327220551798391;-1,47232105787172;-0,860519516765726;3,44758002900294;"Snowden";"late";28,437388;"LY";"4";"LY"
"2802";2802;391;1;5;0,873282619540056;-2,30692937412436;0,332127955490898;-1,50842167790659;-0,866567791734194;3,47650826873419;"Snowden";"late";32,080538;"LY";"4";"LY"
"2803";2803;392;1;1;0,538961307721732;-2,34841451384412;0,146061586960035;-1,187670444069;-0,643666421605691;3,49472848483704;"Snowden";"late";27,5588925;"LY";"4";"LY"
"2804";2804;392;1;2;0,813504815836586;-2,07383203836443;0,213485582498832;-1,45946573565759;-1,01646270823036;3,52277008391696;"Snowden";"late";42,3545775;"HY";"4";"HY"
"2805";2805;392;1;3;0,827971868669259;-2,09138742610016;-0,015629129836618;-1,15183983206174;-1,04303697221294;3,47392149154218;"Snowden";"late";50,6308925;"HY";"4";"HY"
"2808";2808;393;1;1;0,92556654409181;-2,13592420927247;0,0920720267305053;-1,54121710152578;-0,822536618960665;3,48203935893659;"FL 1207";"mid-season late";32,07174286;"LY";"2";"LY"
"2809";2809;393;1;2;0,90501855873627;-2,08422210158121;0,151468756582802;-1,51623806397527;-0,928451399073155;3,47242424931057;"FL 1207";"mid-season late";25,4669;"LY";"2";"LY"
"2810";2810;393;1;3;0,894814651332201;-2,10182630015801;0,282199124776212;-1,55528259378994;-1,0032140114899;3,48330912932943;"FL 1207";"mid-season late";32,94614286;"LY";"2";"HY"
"2811";2811;393;1;4;0,925989087300311;-2,11158284459659;0,291806947519423;-1,58273871532792;-0,992969889221809;3,46949541432658;"FL 1207";"mid-season late";37,20884286;"HY";"2";"HY"
"2812";2812;393;1;5;1,00084713687566;-2,12635189942064;0,268508469682579;-1,61552627565465;-1,08489802459248;3,55742059310952;"FL 1207";"mid-season late";23,96792857;"LY";"2";"HY"
"2813";2813;393;1;6;0,917051332501523;-2,0899804963064;0,181832938020891;-1,52604504722646;-0,98131787178479;3,49845914479524;"FL 1207";"mid-season late";29,32362857;"LY";"2";"LY"
"2816";2816;395;1;1;0,851695513834557;-1,81535461421429;0,273656378481692;-1,95255573572778;-0,979106590013676;3,6216650476395;"Goldrush";"mid-season";33,80781971;"LY";"4";"HY"
"2817";2817;395;1;2;0,983038109204777;-1,83630236019128;0,128230300962035;-1,89036958146156;-1,00798040126308;3,62338393274911;"Goldrush";"mid-season";42,25747853;"HY";"4";"HY"
"2818";2818;395;1;3;1,01005254999109;-1,77435628259048;0,037524589836996;-1,82436670316514;-1,05711155045147;3,60825739637901;"Goldrush";"mid-season";56,38310382;"HY";"4";"HY"
"2820";2820;395;1;5;1,05871849562975;-1,88557822590789;0,0289568005796723;-1,83293449242247;-0,963896645398855;3,59473406751978;"Goldrush";"mid-season";60,39669176;"HY";"4";"HY"
"2821";2821;396;1;1;1,00161747318133;-1,97989655137038;0,522021444244153;-2,04052117318682;-1,07544027714323;3,57221908427495;"Goldrush";"mid-season";36,38921344;"LY";"4";"HY"
"2822";2822;396;1;2;0,994827455121756;-2,0656386329988;0,457586881091334;-1,97602647430912;-0,956663557295147;3,54591432838998;"Goldrush";"mid-season";43,15949909;"HY";"4";"HY"
"2823";2823;396;1;3;1,02910374518659;-2,11393556731625;0,360160166367531;-1,93700485915718;-0,86579154467718;3,52746805959649;"Goldrush";"mid-season";44,72084909;"HY";"4";"HY"
"2824";2824;396;1;4;1,04836249159755;-2,10823891378614;0,429912250520669;-1,88509536247193;-0,97885496645128;3,49391450059114;"Goldrush";"mid-season";46,01724273;"HY";"4";"HY"
"2826";2826;397;1;1;0,97872645690617;-2,10074361214491;0,333417838637857;-1,63465388222031;-1,08914270046643;3,51239589928761;"Russet Norkota";"early";49,05566531;"LY";"3";"LY"
"2827";2827;397;1;2;0,950391178049186;-1,92577762966899;0,526552849684403;-1,67731627037048;-1,35523277120137;3,48138264350725;"Russet Norkota";"early";51,07566188;"HY";"3";"HY"
"2828";2828;397;1;3;0,979306267211048;-1,96571733635088;0,454650792299549;-1,63721326937884;-1,35958153278057;3,52855507899969;"Russet Norkota";"early";49,28188364;"HY";"3";"LY"
"2829";2829;397;1;4;0,906219813876612;-1,9322586796125;0,56749447829249;-1,62552841219003;-1,39112770635119;3,47520050598462;"Russet Norkota";"early";49,931973;"HY";"3";"HY"
"2830";2830;397;1;5;0,971313763242201;-1,93410931821021;0,433858534046691;-1,69487962914437;-1,31092072625717;3,53473737632286;"Russet Norkota";"early";48,79928455;"LY";"3";"LY"
"2831";2831;397;1;6;0,962044711868089;-1,89744573222661;0,473781293489599;-1,64321159384237;-1,4406873297309;3,54551865044219;"Russet Norkota";"early";49,02639;"LY";"3";"LY"
"2834";2834;398;1;1;0,901883206344491;-2,05375019080594;0,155744479122096;-1,46288185936641;-0,983308779104525;3,44231314381029;"Russet Norkota";"early";19,558511;"LY";"3";"LY"
"2835";2835;398;1;2;0,937822882405342;-2,13472574589228;0,183363533637731;-1,31000220754362;-1,15781039220169;3,48135192959451;"Russet Norkota";"early";25,70372438;"LY";"3";"LY"
"2836";2836;398;1;3;0,975396354664606;-1,86499703342532;0,217564635590762;-1,5108252197047;-1,34918386814829;3,53204513102294;"Russet Norkota";"early";28,51730226;"LY";"3";"LY"
"2838";2838;398;1;5;0,915483351108829;-2,03883151260514;0,252259200963167;-1,53373656354814;-1,08332006757771;3,48814559165899;"Russet Norkota";"early";22,97415;"LY";"3";"LY"
"2839";2839;398;1;6;0,910011331230136;-1,99600320373648;0,295712217020659;-1,43253384648507;-1,25021228969112;3,47302579166188;"Russet Norkota";"early";25,81738147;"LY";"3";"LY"
"2840";2840;398;1;7;0,924719373848816;-2,03569046075096;0,35145202027115;-1,63022535264279;-1,13123418652381;3,5209786057976;"Russet Norkota";"early";19,527284;"LY";"3";"LY"
"2841";2841;398;1;8;0,981938929381381;-1,9831909420145;0,319394150979547;-1,54135818973546;-1,29004376145455;3,51325981284358;"Russet Norkota";"early";28,49194552;"LY";"3";"LY"
"2842";2842;399;1;1;0,745375992744722;-1,97573666986895;0,483377225357323;-1,7980554926315;-0,984544629821676;3,52958357422008;"Chieftain";"mid-season";11,07628571;"LY";"4";"LY"
"2843";2843;399;1;2;0,906896256795261;-1,97635141955356;0,429091058880199;-1,7986702423161;-1,08253354353146;3,52156788972566;"Chieftain";"mid-season";20,58804607;"LY";"4";"LY"
"2844";2844;399;1;3;0,921701744150797;-2,03916502442997;0,395479790577144;-1,78133591512787;-1,01164865744559;3,51496806227549;"Chieftain";"mid-season";23,10790107;"LY";"4";"HY"
